"","test_stat","tt_pval","mw_stat","mw_pval","x.obs","y.obs","X_norm_test","y_norm_test","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.148b.000471",0.807904070984005,0.45214005573842,18,0.30952380952381,8,11,0.859387960111686,0.166658602378357,1.39279496242812,1.99917318607542
"mmu.miR.151.3p.001190",-1.39722431721366,0.221965705515013,6,0.222222222222222,14,13,0.452863526167608,0.014273393665302,0.619015498053581,0.651473558798446
"mmu.miR.152.000475",-0.163311026296917,0.874701574322318,14,0.841269841269841,15,15,0.726990772295734,0.106695839472411,0.950473359748224,0.952960067663029
"mmu.miR.155.002571",0.157044210338626,0.881446344701166,10,0.69047619047619,14,13,0.111770331692459,0.694918133747009,1.05330899465758,0.921981579514671
"mmu.miR.15b.000390",0.405704900059625,0.696031040235838,14,0.841269841269841,15,15,0.826242756119802,0.420230537047192,1.06440326562994,1.05581573151741
"mmu.miR.16.000391",-0.414792726118718,0.689399123558297,13,1,15,15,0.0692605554630239,0.592214989863311,0.921060749156729,0.902743759490423
"mmu.miR.17.002308",-1.23523204451087,0.25434327419498,7,0.30952380952381,15,15,0.662597925749164,0.910134339926131,0.769296255374002,0.727163707616883
"mmu.miR.181a.000480",-1.50315043982374,0.186167667758646,8,0.420634920634921,15,15,0.975735152695622,0.17678721877063,0.647886486981535,0.685005528770655
"mmu.miR.181c.000482",-1.57887928579334,0.160260059061071,5,0.150793650793651,15,15,0.504920722228587,0.845856760706181,0.697375524540805,0.700929172202921
"mmu.miR.182.002599",-0.427293581017335,0.682904906929529,12,1,15,15,0.927768920211991,0.411836904890495,0.951248491307087,0.961083123910032
"mmu.miR.183.002269",0.395735241376759,0.70616057812595,16,0.547619047619048,15,15,0.455008560220604,0.00263191978095997,1.0673482014867,1.09548202761154
"mmu.miR.186.002285",0.126892367070581,0.902364879334066,15,0.69047619047619,15,15,0.290006531606993,0.986834910194414,1.03231147393922,0.95633992051376
"mmu.miR.188.5p.002320",0.299033004165567,0.777059969166416,15,0.69047619047619,15,13,0.743446755343443,0.931935509987296,1.08003239223477,1.24090488374409
"mmu.miR.18a.002422",0.00504822639176722,0.996159135962368,12,1,14,15,0.894287071624209,0.315545596416333,1.00111525965765,0.920815911561179
"mmu.miR.191.002299",-1.26137582514932,0.248537363111467,6,0.222222222222222,15,15,0.246597615045111,0.453978345289776,0.800138898343316,0.813931145205825
"mmu.miR.192.000491",-1.37885787576796,0.206584782015404,6,0.222222222222222,15,15,0.307825271333483,0.533729499803949,0.773787705757417,0.775248742799927
"mmu.miR.193b.002467",-4.41565801189514,0.00237207350864572,0,0.00793650793650794,15,15,0.173839203937403,0.179288843878829,0.629140630947923,0.625084181160724
"mmu.miR.194.000493",0.171431822383446,0.868147861159881,12,1,15,15,0.917949951354498,0.155717314074441,1.01948345535604,1.022900952891
"mmu.miR.195.000494",-3.45549677278226,0.0105841755885328,2,0.0317460317460317,15,15,0.590220532322656,0.288182175426523,0.756384295262156,0.757734113273898
"mmu.miR.196b.002215",0.497355763030874,0.634798353788675,14,0.841269841269841,15,15,0.727044741412974,0.744948364106416,1.14000873281136,1.0796513567077
"mmu.miR.19a.000395",-1.47177234503295,0.179296369522327,6,0.222222222222222,15,15,0.340689498858823,0.260887896439432,0.869688056278464,0.868377749711433
"mmu.miR.19b.000396",-3.01431550300469,0.0167790655163112,2,0.0317460317460317,15,15,0.707056500281318,0.921042440700137,0.815335977447454,0.814152092900065
"mmu.miR.200a.000502",1.49120553561159,0.180491932922656,20,0.150793650793651,15,15,0.47096148265658,0.281307932167296,1.18205603045781,1.17242677590937
"mmu.miR.200b.002251",-2.57715604504218,0.0475891268346028,2,0.0317460317460317,15,15,0.413951189699394,0.427546818077949,0.742624310035467,0.751828117563811
"mmu.miR.200c.002300",-0.571283485046541,0.585339172412721,10,0.69047619047619,15,15,0.163530815402304,0.761998753637116,0.876365277429762,0.823139959217785
"mmu.miR.203.000507",-0.694404750434056,0.513004598445285,9,0.547619047619048,15,15,0.31523967435009,0.509512034003416,0.940652782879684,0.931480530040501
"mmu.miR.205.000509",-0.892825431303942,0.398645754194511,10,0.69047619047619,15,14,0.0130730655851705,0.624625934007903,0.818464655401982,0.787949923317679
"mmu.miR.20a.000580",0.0393664660940224,0.970067742335959,14,0.841269841269841,15,15,0.663052382569472,0.675290602110543,1.00237440020787,0.996880322876515
"mmu.miR.20b.001014",-0.113156219412632,0.912769935611654,11,0.841269841269841,15,15,0.324288203661634,0.426105303948619,0.985748626167503,0.979369132321625
"mmu.miR.21.000397",0.287080907772993,0.781395682492263,14,0.841269841269841,15,15,0.725245466101903,0.029485500153677,1.09507183779746,1.10114319601457
"mmu.miR.215.001200",-1.20331166190567,0.266164499333594,8,0.420634920634921,15,15,0.436844104330324,0.300057354252721,0.853525653996423,0.841912616243274
"mmu.miR.218.000521",-0.967086658486984,0.362460067111152,7,0.30952380952381,15,15,0.726954353252087,0.939676570634916,0.837710976143585,0.820258689288283
"mmu.miR.222.002276",0.128955102473158,0.902972519030833,14,0.841269841269841,15,15,0.963733470793358,0.00595786898998093,1.02709295955894,0.940351680197096
"mmu.miR.224.002553",-2.22115541477905,0.0778933326715454,2,0.0317460317460317,15,14,0.898033363323281,0.184810050645811,0.616885385972972,0.635584658753964
"mmu.miR.23b.000400",0.342034566108216,0.74133283025676,13,1,15,15,0.0757502584229504,0.354204842819749,1.12471282892931,1.12964855037022
"mmu.miR.24.000402",1.59725611137933,0.156244111340613,19,0.222222222222222,15,15,0.96479338247648,0.431783849997677,1.12971391068091,1.13705731357397
"mmu.miR.25.000403",0.736449644045506,0.492581021479069,12,1,15,15,0.148782969996437,0.140575540524377,1.39397003050779,1.18822611445653
"mmu.miR.26a.000405",0.166869982794786,0.871622092482236,13,1,15,15,0.928983232997699,0.548269333833628,1.01477948311992,1.0157944695806
"mmu.miR.26b.000407",-0.214062748828318,0.836542826358546,10,0.69047619047619,15,15,0.104543261001321,0.13913223410168,0.965410060807707,0.988900775176025
"mmu.miR.27a.000408",0.429730160281052,0.678912696612391,15,0.69047619047619,15,14,0.768669364691336,0.904097968899201,1.11866077707528,1.09604348872202
"mmu.miR.27b.000409",0.926378202354443,0.391309418517943,15,0.69047619047619,15,14,0.330406146108143,0.743485211439855,1.19071584361928,1.15391651945939
"mmu.miR.28.000411",-0.380855486209332,0.713533167391215,13,1,15,14,0.973619734799314,0.159931476911839,0.908992416610188,0.907935276925562
"mmu.miR.29a.002112",-0.993821892588446,0.376555666406201,11,0.841269841269841,15,15,0.0266934410011667,0.000143859025919599,0.0377997287725641,0.414944214139525
"mmu.miR.29b.000413",0.520533087310244,0.621711893660904,15,0.69047619047619,13,13,0.287022571204307,0.710757120354914,1.21022493134389,1.01893461314355
"mmu.miR.29c.000587",0.993114442627539,0.35389425167729,17,0.420634920634921,15,15,0.509348997085201,0.620145383145217,1.11923077964731,1.11146934425921
"mmu.miR.301a.000528",0.890577482233128,0.4137079271745,16,0.547619047619048,15,15,0.997597917215564,0.219432895073085,1.11654324615025,1.14659093426431
"mmu.miR.301b.002600",-0.19764521332652,0.849201864379848,12,1,15,15,0.91644433516254,0.744858010146483,0.966260729088003,0.937876803434743
"mmu.miR.30a.000417",-0.56441125475471,0.594213012687868,11,0.841269841269841,15,15,0.0394709894932195,0.709397109125775,0.939359970043346,0.917657486716888
"mmu.miR.30b.000602",0.0314849036814197,0.975692692148773,13,1,15,15,0.872146349556286,0.0617598817224977,1.00739912145593,0.973425508414311
"mmu.miR.30c.000419",0.140388264989572,0.892409696787881,13,1,15,15,0.449154299325221,0.289823737950015,1.0157752989843,1.00629578042261
"mmu.miR.30d.000420",-0.394661442037067,0.703409072413573,10,0.69047619047619,14,14,0.900624425535399,0.640890868818904,0.93177813367516,0.927805271194131
"mmu.miR.30e.002223",-0.688237508960926,0.510773403855002,9,0.547619047619048,15,15,0.649479196626727,0.708692399186271,0.901683577968556,0.898274179836161
"mmu.miR.31.000185",1.71567348260853,0.130726831222557,17,0.420634920634921,15,15,0.577726277748159,0.065232329552157,1.65974390530211,1.60400689235326
"mmu.miR.320.002277",-0.0205346676649119,0.984202147218818,13,1,15,15,0.154961879979167,0.00172155490999059,0.995944960984439,0.970603458286013
"mmu.miR.322.001076",-1.40548724197627,0.225414040619688,10,0.69047619047619,11,10,0.848990117095905,0.0931981788411849,0.454835491343401,0.562084744504653
"mmu.miR.324.5p.000539",-0.683148625738066,0.516524616206532,10,0.69047619047619,12,12,0.163372993951926,0.566611222351816,0.729918239368844,0.766531862735286
"mmu.miR.328.000543",0.567958288083053,0.593772333361333,12,1,15,15,0.548564150448554,0.72618611132139,1.10664062017203,1.06609140479153
"mmu.miR.331.3p.000545",-0.201754234067124,0.845171100087402,12,1,15,15,0.48887795806344,0.993197019655079,0.97127356789552,0.9643763588759
"mmu.miR.340.3p.002259",0.34149333475137,0.741553781225315,15,0.69047619047619,15,14,0.0663907340534935,0.713757333537588,1.07636394968706,1.08764285064449
"mmu.miR.340.5p.002258",0.562041725983919,0.592304845289637,15,0.69047619047619,11,13,0.651828706795051,0.549080073478369,1.27492474888283,1.16460492298054
"mmu.miR.342.3p.002260",-1.01096735275678,0.344231474346547,6,0.222222222222222,15,15,0.179464067079113,0.816959055487019,0.790296498474142,0.754135611196489
"mmu.miR.34b.3p.002618",0.244754569408001,0.812814939768717,14,0.841269841269841,12,12,0.195845294443063,0.652069164442955,1.13056135882337,1.08679261823698
"mmu.miR.365.001020",-0.930540824333437,0.38441679686161,9,0.547619047619048,15,15,0.515068223762921,0.848712464976853,0.721793604786035,0.758563896853949
"mmu.miR.375.000564",1.05993036804439,0.329983927015399,17,0.420634920634921,15,15,0.914803504321717,0.044919864270372,1.09062109477092,1.10263587913072
"mmu.miR.423.5p.002340",0.134413854482664,0.897242669397202,15,0.285714285714286,9,11,0.106694271911924,0.00299541923622861,1.10510993523726,1.93222301957377
"mmu.miR.429.001077",-0.812278118499877,0.440133155135298,10,0.69047619047619,13,14,0.666716241606595,0.551768079153179,0.854947685498664,0.8401142536305
"mmu.miR.484.001821",-0.474631799455301,0.649678084087751,10,0.69047619047619,15,15,0.523610603901277,0.835667569895286,0.936831048844991,0.948095402696616
"mmu.miR.532.3p.002355",2.5855888109764,0.0534878775611339,21,0.0952380952380952,15,14,0.981388307418225,0.703704006549975,2.80669515615868,2.54277369274904
"mmu.miR.532.5p.001518",-0.0346056852507672,0.973437060992599,9,0.547619047619048,14,15,0.0114032076449409,0.322221857530808,0.987334108500506,0.945631273106687
"mmu.miR.574.3p.002349",-0.604254884937784,0.562441773556473,9,0.547619047619048,15,15,0.16681556520704,0.372357667647736,0.872824496616848,0.847396691804258
"mmu.miR.652.002352",1.57563984545981,0.173443986684983,19,0.222222222222222,15,14,0.389649162439478,0.315733945963319,1.67725804651462,1.57528480806131
"mmu.miR.671.3p.002322",1.21168887791907,0.269552775064443,17,0.420634920634921,12,11,0.128623582761283,0.473723137083198,1.65829828088463,1.65158289790422
"mmu.miR.744.002324",0.010103589906064,0.992192052934716,12,1,15,15,0.704325695940309,0.0165407681346,1.00250439798789,0.96501801370743
"mmu.miR.7b.002555",1.27415273597301,0.248099530955851,17,0.420634920634921,15,15,0.0533713761191969,0.333545166070809,1.2236369812518,1.27961984195001
"mmu.miR.872.002264",1.94379852885864,0.098526132432077,21,0.0952380952380952,15,15,0.252087796923603,0.0456623074741426,3.72058600910092,210.186584776988
"mmu.miR.92a.000430",0.120705372318888,0.90690102684439,15,0.69047619047619,15,15,0.02361136158267,0.0407086671718885,1.01303385629019,1.01321697834168
"mmu.miR.93.001090",-0.324014257222202,0.756756868531804,11,0.841269841269841,15,15,0.817552310306421,0.256401341540892,0.966364203299842,0.954093405929798
"mmu.miR.99a.000435",0.570883923091881,0.583846554142387,16,0.547619047619048,12,13,0.91334938821627,0.322344099974766,1.1994517027013,1.25050328490461
"mmu.miR.99b.000436",-0.187628630035991,0.856214287854695,12,1,15,14,0.518128057848195,0.576828430088218,0.967154192818071,0.94504292409589
"rno.miR.190b.002048",3.50874618349665,0.0104949970366155,24,0.0158730158730159,15,15,0.217263328705187,0.909022876142762,1.94344916986842,1.97780171925857
"rno.miR.196c.002049",2.36605880899943,0.0605012462006429,21,0.0952380952380952,15,15,0.805770688378972,0.0688484281338526,1.45336036061759,1.42421748610187
"rno.miR.224.000599",0.696955608469454,0.507176647181893,16,0.547619047619048,15,14,0.926934470899303,0.71283655115286,1.20934540745555,1.18668398624789
"rno.miR.345.3p.002061",0.788641261826274,0.456232918244991,16,0.547619047619048,15,13,0.0272499934336052,0.9433079953351,1.26244058296186,1.24130101404958
"snoRNA135.001230",0.172495089436123,0.867473761977259,13,1,15,15,0.152838826171946,0.228874347589996,1.03253540967667,1.02901949720496
"snoRNA202.001232",0.302160903437115,0.772489549990911,11,0.841269841269841,15,15,0.483164199006546,0.089402192649253,1.03852404459745,1.06250960289589
