"","test_stat","tt_pval","wc_stat","wc_pval","x.obs","y.obs","norm.test.pval","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.205.000509",0.648800891455197,0.525135609271513,109,0.324729919433594,18,20,0.574282873351645,0.870986186054618,NaN
"mmu.miR.20a.000580",-0.571390883186485,0.574432380472847,100,0.869487762451172,20,20,0.275036506011034,0.978264729639263,0.974415742377183
"mmu.miR.20b.001014",-0.0288491021203229,0.97728581372094,105,1,20,20,0.9391630152236,0.994625075365463,0.951893091411946
"mmu.miR.21.000397",-0.19125190054447,0.850357176770031,110,0.869487762451172,20,20,0.133097660203207,0.968759328841286,0.900387703714628
"mmu.miR.215.001200",-0.555001336814266,0.585369136784073,114,0.756166458129883,20,20,0.00826653555119662,0.958743210397212,0.949058194622165
"mmu.miR.218.000521",0.418551218317492,0.680237298565459,120,0.595819473266602,20,20,0.897185809677286,1.16777505554013,0
"mmu.miR.222.002276",0.874808786074951,0.392602350582152,132,0.329982757568359,20,20,0.494042551344714,1.16804120093382,1.36573817979032
"mmu.miR.224.002553",-0.140856337988358,0.88963902798574,86,1,19,19,0.479027730942958,1.05022981052643,0.22376483856856
"mmu.miR.23b.000400",-0.62422605255958,0.540310873528055,86,0.738090515136719,19,20,0.630454758618054,1.14386488028085,NaN
"mmu.miR.24.000402",0.232979767566243,0.818268566026364,115,0.728506088256836,20,20,0.400168188762475,1.00635712986084,1.00409410320147
"mmu.miR.25.000403",0.568416690403513,0.576409283676772,136,0.261098861694336,20,20,0.141544144133781,1.12384393397318,1.24405343677354
"mmu.miR.26a.000405",0.167460573677745,0.868777185141238,107,0.956329345703125,20,20,0.172086163003881,1.00902700731339,1.00500361141792
"mmu.miR.26b.000407",-0.313277416261736,0.757482909363868,92,0.647655487060547,20,20,0.489717640393506,0.824329956944715,1.30017023547495
"mmu.miR.27a.000408",0.558551261877127,0.584710251567651,78,0.632171630859375,16,19,0.0598605702186972,0.920664482046979,NaN
"mmu.miR.27b.000409",0.547292860588806,0.590899434407573,98,0.921714782714844,19,20,0.03710563440349,1.13748952123902,1.35540459671363
"mmu.miR.28.000411",0.689903993124664,0.499565157862889,96,0.670524597167969,19,19,0.338421436686855,0.871990657157634,0.637878118781366
"mmu.miR.29a.002112",-1.49452587880472,0.151461611499751,82,0.409097671508789,20,20,0.000206520485851315,0.605419376003026,1.14234095370308
