"","test_stat","tt_pval","x.obs","y.obs","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.34b.3p.002618",-0.84694637186719,0.439784429385439,4,5,0.39974139905299,0.567499134391571
"mmu.miR.365.001020",-3.19015166909334,0.0212457748453493,5,5,0.362182703453125,0.371993416929648
"mmu.miR.375.000564",-1.60339120008864,0.165318178499401,5,5,0.747101975374362,0.766858230129416
"mmu.miR.423.5p.002340",-1.23417191494434,0.263349994501635,3,5,0.604979275894489,0.708067324618059
"mmu.miR.429.001077",-1.39023413668182,0.209632124623182,4,5,0.595122973504876,0.485369528819113
"mmu.miR.484.001821",-2.03979923076784,0.0760561177011312,5,5,0.660750660852627,0.62830919346462
"mmu.miR.532.3p.002355",0.444510262118825,0.670036319251716,5,5,1.12120871958587,1.0784261642671
"mmu.miR.532.5p.001518",1.13718754312899,0.300991307238517,5,5,1.73584356784799,0.934422061101416
"mmu.miR.574.3p.002349",-0.4481559819682,0.672429531808659,5,5,0.899856167889575,0.766912662118023
"mmu.miR.652.002352",-0.46338392086923,0.65694306041145,5,5,0.8366950115294,0.519185000779138
"mmu.miR.671.3p.002322",-1.19961209045603,0.280418414395481,4,5,0.519478816650235,0.560294287764999
"mmu.miR.744.002324",1.54640905325159,0.185228987570896,5,5,1.25344517290052,1.21385979535439
"mmu.miR.7b.002555",-0.462048237765359,0.65898804032644,5,5,0.822287276088408,0.555383030798517
"mmu.miR.872.002264",0.531194846516458,0.618868244728345,5,5,1.95997896604966,0.69845215382731
"mmu.miR.92a.000430",-1.21282539622551,0.260661548228452,5,5,0.878191773611427,0.879017988739062
"mmu.miR.93.001090",-1.04530879479798,0.33779244946877,5,5,0.796852110878093,0.829584011807185
"mmu.miR.99a.000435",-0.00799889499619157,0.993889677995588,3,5,0.995294102667043,1.39164849375083
"mmu.miR.99b.000436",0.801622820661481,0.452533509944892,5,5,1.21250147554095,1.30815255245338
"rno.miR.190b.002048",0.743930380814469,0.493586467709742,5,5,1.39606072276317,1.06530511648319
"rno.miR.196c.002049",1.92365402874,0.0954329746330416,5,5,1.40356356885388,1.45916375110548
"rno.miR.224.000599",-1.46730592208764,0.189219248162702,5,5,0.583350173013803,0.450978073396127
"rno.miR.345.3p.002061",1.14165697892177,0.307108882520701,5,5,1.5155953946303,2.55850310061041
"snoRNA135.001230",0.122654142721966,0.90540632546807,5,5,1.03074082982398,1.03741604990521
"snoRNA202.001232",-0.208666191862015,0.840532066376714,5,5,0.957699306192065,0.982685174200506
