"","test_stat","tt_pval","wc_stat","wc_pval","x.obs","dif_X_Y","y.obs","norm.test.pval","arith_fold_exp.xy","geom_fold_exp.xy","id"
"1",3.94087786113299,0.000876981037545607,195,0.000261306762695312,20,20,20,0.137514319044549,2.79344183224235,2.51345475513039,1:20
"82",-2.45347036511755,0.0259915722060339,34,0.044769287109375,19,19,19,0.136149652746856,0.682219874909019,0.677944268724372,c(1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, NA, 14, 15, NA, 17, 18, 19, 20)
"83",-2.20182292535246,0.0409595031798714,51,0.0798759460449219,20,19,20,0.219425124913379,0.798298482823651,0.780565547454733,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20)
"84",1.31663887934675,0.2054347724446,112,0.2645263671875,20,18,20,0.723768136704612,1.39642318758495,1.39046111179453,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19)
"85",-0.832627151546671,0.415966194179187,70,0.332065582275391,20,19,20,0.921475491310789,0.919256487120802,0.871730794762613,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"86",-0.779985919828369,0.455421338858944,23,0.6953125,15,19,13,0.153001604137066,0.738356567382896,0.88887502739757,c(1, 2, 4, 5, 6, 7, NA, NA, 10, NA, 12, 13, NA, NA, NA, 17, NA, NA, NA)
"87",1.49541999068853,0.160632431350654,66,0.167724609375,14,20,19,0.842953796456208,1.77136132923299,1.82678608821301,c(1, 2, 3, NA, NA, 6, 7, 8, NA, 10, 11, 12, NA, 14, NA, NA, 17, 18, 19, NA)
"88",-0.547203878256021,0.590608854195098,89,0.570596694946289,20,20,20,0.997558015460619,0.940506142248372,0.90492968848265,1:20
"89",-0.844531021377948,0.40888130692698,74,0.261098861694336,20,20,20,0.153775938388087,0.906093508321974,0.965108037480508,1:20
"90",-2.04296558081674,0.0590376578440454,33,0.07391357421875,17,20,19,0.999504761499641,0.754035516356078,0.705116309857439,c(1, 2, 3, 4, NA, 6, 7, 8, 9, 10, 11, 12, 13, 14, NA, NA, 17, 18, 19, NA)
"91",-1.47942711456835,0.164793156256342,30,0.305419921875,15,19,19,0.345703311665989,0.563061470308799,0.475509260994755,c(1, 2, NA, 4, NA, NA, 7, NA, 9, 10, 12, 13, 14, 15, NA, 17, 18, 19, NA)
"92",4.91571270704652,0.000111458584385179,178,0.00026702880859375,20,19,20,0.691245803432053,2.00979322478963,2.03357264184654,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"93",-2.45388270977885,0.0320244586447695,15,0.06396484375,14,19,19,0.176986346269141,0.373920303853473,0.474857683577001,c(NA, 2, NA, NA, 6, 7, 8, NA, 10, 11, 12, 13, 14, NA, NA, 17, 18, 19, NA)
"94",-0.993971628473397,0.333411674059223,70,0.332065582275391,20,19,20,0.862654202607312,0.877097104968573,0.858434958347688,c(1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"95",-1.78713676403088,0.0898801237560555,57,0.0758514404296875,20,20,20,0.309223145732666,0.836983825169165,0.801981469169374,1:20
"96",-2.26448692548102,0.0470088559133129,10,0.0419921875,15,19,15,0.840627065092185,0.548799972618562,0.359273058549681,c(1, 2, 3, 4, NA, 6, 7, 9, 10, NA, NA, NA, 14, 15, NA, 17, NA, NA, NA)
"97",-0.351032942454406,0.730790027396921,61,0.97796630859375,16,20,19,0.289575904855527,0.947115563131693,1.00119243470193,c(1, 2, 3, 4, NA, NA, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, NA, 19, NA)
"98",-1.69389339161453,0.108526355457217,46,0.0897674560546875,20,18,20,0.793480539500399,0.765466490254725,0.728700214485893,c(1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"99",0.287360189472455,0.778046108931804,56,0.846923828125,18,17,20,0.035261237736488,1.03540345450662,1.05591178316494,c(1, 2, 3, NA, 6, 8, 9, 10, 11, 13, 14, 15, NA, 17, 18, 19, 20)
"100",-3.2977157702895,0.00488171695573111,10,0.001312255859375,19,18,19,0.0508550640361915,0.450531942655308,0.511200396647662,c(1, 2, 3, 4, 5, NA, 7, 8, 10, 11, 12, NA, 15, 16, 17, 18, 19, 20)
"101",-1.35486719759855,0.192221739766257,62,0.195632934570312,20,19,20,0.482710500993206,0.813139006451312,0.772436680604798,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"102",-3.82742768167747,0.00123363500302116,19,0.00117111206054688,19,20,20,0.866477807515859,0.31870865715586,0.308797673771312,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, 18, 19, 20)
"103",3.35594998475949,0.0057168625176974,83,0.006103515625,16,20,17,0.917088766564748,2.36365276564386,2.62859232978781,c(1, 2, 3, NA, NA, 6, 7, 8, 9, 10, 11, 12, NA, NA, NA, NA, 17, 18, 19, NA)
"104",-0.81548278157027,0.424901343032991,80,0.368276596069336,20,20,20,0.953794586759976,0.899311070912365,0.837191376903365,1:20
"105",-2.07357433863137,0.0519573205296375,50,0.0399894714355469,20,20,20,0.948759391143767,0.602010896382581,0.516491388984762,1:20
"106",0.518058159638402,0.611974262875574,81,0.528167724609375,20,16,20,0.626707236441021,1.25565428689933,1.33702372836416,c(1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19)
"107",2.37508203074902,0.0288636092698773,148,0.0323410034179688,20,19,20,0.498448459535983,1.19348227299702,1.1665511606538,c(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)
"108",0.806955912485074,0.429678211260544,126,0.452375411987305,20,20,20,0.903082536117047,1.09524487373932,0.987237367086107,1:20
"109",-2.38325385003187,0.0383984707761103,13,0.0830078125,14,18,18,0.694713429831856,0.52061984159688,0.494025596040001,c(1, 3, 4, NA, NA, 7, 8, 9, 10, 11, NA, 13, 14, 15, NA, NA, NA, NA)
"110",-1.8064404908179,0.0885840999221678,45,0.0814285278320313,18,20,20,0.754494795853844,0.745302688436242,0.659763358482844,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, NA, NA, 17, 18, 19, 20)
"111",2.14473775930235,0.0458712798558109,144,0.0493659973144531,20,19,20,0.235726250727146,1.67882408169774,1.79142952896574,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20)
"112",-1.1627250599696,0.259337504454798,74,0.261098861694336,20,20,20,0.874423056969147,0.860048961105464,0.844139334731036,1:20
"113",-3.57868234837594,0.00214660087084696,22,0.00202178955078125,19,20,20,0.496036281056791,0.652002779030354,0.548751768244772,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, 18, 19, 20)
"114",2.38721238591215,0.0296641583123706,120,0.0395355224609375,18,20,19,0.76795443987546,1.76892679654104,2.11649469913395,c(1, 2, 3, 4, NA, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, NA, 17, NA, 19, 20)
"115",-3.59338477225655,0.00193738570403597,29,0.00315284729003906,20,20,20,0.757377851257429,0.707431771580842,0.688884993802298,1:20
"116",-0.809583974423048,0.42875228701116,73,0.395462036132812,20,19,20,0.919525663881005,0.922574104763211,0.911303512903877,c(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20)
