"","test_stat","tt_pval","x.obs","y.obs","arith_fold_exp.xy","geom_fold_exp.xy"
"mmu.miR.429.001077",-0.217652101242612,0.83533560662772,4,4,0.935599320461065,0.846256077948431
"mmu.miR.484.001821",1.780487868153,0.145197113203229,5,5,2.33424556393644,1.71566223654838
"mmu.miR.532.3p.002355",1.60795837523663,0.198419544022992,4,4,2.88104524102059,2.31045253774867
"mmu.miR.532.5p.001518",-0.477594509357182,0.65172747820002,5,5,0.748178987577364,1.1676204260541
"mmu.miR.574.3p.002349",1.49675839273203,0.193161485063998,5,5,1.74001992574319,1.60772867750431
"mmu.miR.652.002352",-4.00709313296867,0.00553315095221329,5,4,0.342883047612661,0.259937501650511
"mmu.miR.671.3p.002322",1.11439543119545,0.328118058078988,4,3,1.83112755234985,1.5863290852698
"mmu.miR.744.002324",0.12123197466495,0.906510733918286,5,5,1.04018451379985,1.05778788435221
"mmu.miR.7b.002555",-2.13222488845772,0.0806119581134748,5,5,0.416805883140399,0.376132261943981
"mmu.miR.872.002264",0.265271049478069,0.799959958437208,5,5,1.24597034767046,1248.22729473956
"mmu.miR.92a.000430",1.97908244226727,0.0984937262434408,5,5,1.58424150402272,1.53201641647347
"mmu.miR.93.001090",0.904825925709019,0.391994044766338,5,5,1.31626517276063,1.71312658307318
"mmu.miR.99a.000435",0.590580829647933,0.582544959711988,4,4,1.48312548016353,1.29955162380466
"mmu.miR.99b.000436",-0.571286644298914,0.603749697800727,5,4,0.848703492747568,0.994549200787515
"rno.miR.190b.002048",0.609998293833233,0.565432085788268,5,5,1.54475622853035,1.28631194689146
"rno.miR.196c.002049",1.83742393207056,0.119409767033342,5,5,1.63719487244394,1.58638259767808
"rno.miR.224.000599",-0.933811405928134,0.381504062650935,5,4,0.594681740093403,0.386046771724985
"rno.miR.345.3p.002061",-1.14009004645589,0.307302680696246,4,5,0.534765914738923,0.637146572512362
"snoRNA135.001230",1.9538084501527,0.0866696778765086,5,5,1.49794543347575,1.60922332739169
"snoRNA202.001232",1.04273928127419,0.328169601924489,5,5,1.22303589304654,1.23068125736457
